file_name,trend,seasonal,stationary,pattern,shifting,dataset_name,train_lens,test_lens,time_steps,if_univariate,size,type_value,anomaly_rate
low_signal-to-noise_ratio_data_11_from2019-11-16to2019-12-16_1042.csv,TRUE,FALSE,TRUE,FALSE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.045949074
low_signal-to-noise_ratio_data_12_from2019-11-16to2019-12-16_5620.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.050115741
low_signal-to-noise_ratio_data_14_from2019-11-16to2019-12-16_3719.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.045949074
low_signal-to-noise_ratio_data_23_from2019-11-16to2019-12-16_4669.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.046064815
low_signal-to-noise_ratio_data_24_from2019-11-16to2019-12-16_2378.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.05474537
low_signal-to-noise_ratio_data_36_from2019-11-16to2019-12-16_3204.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.045717593
low_signal-to-noise_ratio_data_37_from2019-11-16to2019-12-16_3006.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.046412037
low_signal-to-noise_ratio_data_4_from2019-11-16to2019-12-16_5692.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.045949074
low_signal-to-noise_ratio_data_5_from2019-11-16to2019-12-16_3792.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.055439815
low_signal-to-noise_ratio_data_7_from2019-11-16to2019-12-16_445.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.055092593
low_signal-to-noise_ratio_data_9_from2019-11-16to2019-12-16_491.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.055324074
partially_stationary_data_34_from2019-11-16to2019-12-16_3294.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.002430556
periodic_data_30_from2019-11-16to2019-12-16_3897.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.049189815
periodic_data_33_from2019-11-16to2019-12-16_3172.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.002430556
periodic_data_34_from2019-11-16to2019-12-16_1360.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.046064815
periodic_data_42_from2019-11-16to2019-12-16_5739.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.046064815
periodic_data_6_from2019-11-16to2019-12-16_3441.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,7776,8640,TRUE,large,Shapelet,0.047916667
changepoint_data_4_from2019-11-16to2019-12-16_60.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,864,7776,8640,TRUE,large,Trend,0.000231481
KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.csv,FALSE,TRUE,TRUE,TRUE,FALSE,IOPS,878,7906,8784,TRUE,large,Shapelet,0.008082878
KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.csv,FALSE,FALSE,TRUE,TRUE,FALSE,IOPS,878,7906,8784,TRUE,large,Shapelet,0.02345173
partially_stationary_data_19_from2019-01-01to2019-01-31_8112.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,880,7926,8806,TRUE,large,Global,0.000454236
linear_data_1_from2019-01-01to2019-01-31_7861.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,880,7926,8806,TRUE,large,mix,0.012718601
changepoint_data_17_from2019-01-01to2019-01-31_8129.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.037020213
changepoint_data_2_from2019-01-01to2019-01-31_7848.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.003974563
changepoint_data_27_from2019-01-01to2019-01-31_7987.csv,TRUE,FALSE,FALSE,TRUE,TRUE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.015784692
linear_data_47_from2019-01-01to2019-01-31_7946.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.012150806
low_signal-to-noise_ratio_data_25_from2019-01-01to2019-01-31_7835.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.028276175
low_signal-to-noise_ratio_data_28_from2019-01-01to2019-01-31_7818.csv,TRUE,FALSE,TRUE,FALSE,TRUE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.004428799
partially_stationary_data_12_from2019-01-01to2019-01-31_7912.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.002044061
partially_stationary_data_30_from2019-01-01to2019-01-31_7965.csv,TRUE,FALSE,TRUE,FALSE,TRUE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.010560981
partially_stationary_data_31_from2019-01-01to2019-01-31_7967.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.00431524
partially_stationary_data_39_from2019-01-01to2019-01-31_8076.csv,TRUE,FALSE,TRUE,FALSE,FALSE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.012491483
partially_stationary_data_42_from2019-01-01to2019-01-31_8090.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.016352487
partially_stationary_data_44_from2019-01-01to2019-01-31_7822.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.004428799
partially_stationary_data_46_from2019-01-01to2019-01-31_8091.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.005564388
partially_stationary_data_47_from2019-01-01to2019-01-31_7798.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.003293209
partially_stationary_data_5_from2019-01-01to2019-01-31_8013.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.009538951
partially_stationary_data_53_from2019-01-01to2019-01-31_8040.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.026118556
partially_stationary_data_67_from2019-01-01to2019-01-31_8035.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.024982966
partially_stationary_data_9_from2019-01-01to2019-01-31_7867.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,880,7926,8806,TRUE,large,Shapelet,0.000908471
changepoint_data_24_from2019-01-01to2019-01-31_8131.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,7926,8806,TRUE,large,Trend,0.001816943
changepoint_data_32_from2019-01-01to2019-01-31_8143.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,7926,8806,TRUE,large,Trend,0.000227118
low_signal-to-noise_ratio_data_19_from2019-01-01to2019-01-31_8063.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,880,7927,8807,TRUE,large,Contextual,0.001021914
partially_stationary_data_54_from2019-01-01to2019-01-31_7788.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,880,7927,8807,TRUE,large,Contextual,0.011695242
low_signal-to-noise_ratio_data_48_from2019-01-01to2019-01-31_7845.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,880,7927,8807,TRUE,large,Global,0.000227092
partially_stationary_data_18_from2019-01-01to2019-01-31_7976.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,880,7927,8807,TRUE,large,Global,0.000794822
partially_stationary_data_58_from2019-01-01to2019-01-31_7826.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,880,7927,8807,TRUE,large,Global,0.000113546
S-2_926.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NASA-MSL-new,926,1827,2753,TRUE,large,Shapelet,0.003995641
NAB_data_KnownCause_6.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NAB,941,940,1881,TRUE,large,Shapelet,0.099946837
S09R01E4.test.csv@2.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,8640,9600,TRUE,large,Seasonal,0.027916667
S03R03E4.test.csv@1.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.027916667
S03R03E4.test.csv@2.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.027916667
S03R03E4.test.csv@3.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.027916667
S03R03E4.test.csv@4.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.027916667
S03R03E4.test.csv@6.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.027916667
S09R01E0.test.csv@1.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.033645833
S09R01E0.test.csv@2.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.033645833
S09R01E0.test.csv@4.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.033645833
S09R01E0.test.csv@5.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.033645833
S09R01E0.test.csv@6.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.033645833
S09R01E0.test.csv@7.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.033645833
S09R01E0.test.csv@8.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.033645833
S09R01E0.test.csv@9.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.033645833
S09R01E4.test.csv@1.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.027916667
S09R01E4.test.csv@3.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.027916667
S09R01E4.test.csv@4.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.027916667
S09R01E4.test.csv@6.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,8640,9600,TRUE,large,Shapelet,0.027916667
032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1000,6321,7321,TRUE,large,Seasonal,0.048900423
140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1000,6321,7321,TRUE,large,Seasonal,0.048900423
periodic_data_0_from2020-11-29to2020-12-06_10457.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1010,9097,10107,TRUE,large,Trend,0.002572475
periodic_data_5_from2020-11-29to2020-12-06_10543.csv,FALSE,TRUE,TRUE,TRUE,FALSE,GAIA,1010,9098,10108,TRUE,large,Shapelet,0.001879699
periodic_data_7_from2020-11-29to2020-12-06_11104.csv,FALSE,TRUE,TRUE,FALSE,FALSE,GAIA,1010,9098,10108,TRUE,large,Shapelet,0.002374357
T-12_1145.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NASA-MSL-new,1145,2430,3575,TRUE,large,Shapelet,0.033846154
T-13_1145.csv,TRUE,FALSE,FALSE,FALSE,FALSE,NASA-MSL-new,1145,2430,3575,TRUE,large,Trend,0.07048951
NAB_data_Traffic_3.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NAB,1190,1189,2379,TRUE,large,Shapelet,0.100042034
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1200,6301,7501,TRUE,large,Shapelet,0.001599787
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1200,6301,7501,TRUE,large,Shapelet,0.001599787
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1200,6301,7501,TRUE,large,Shapelet,0.001599787
NAB_data_Traffic_7.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NAB,1247,1247,2494,TRUE,large,Shapelet,0.099438653
NAB_data_Traffic_1.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NAB,1250,1249,2499,TRUE,large,Shapelet,0.098439376
NAB_data_Traffic_4.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NAB,1250,1249,2499,TRUE,large,Shapelet,0.099239696
NAB_data_Traffic_5.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NAB,1250,1249,2499,TRUE,large,Shapelet,0.095238095
changepoint_data_18_from2018-12-19to2019-01-31_8407.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Contextual,0.000236742
changepoint_data_19_from2018-12-19to2019-01-31_8188.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Contextual,0.000236742
changepoint_data_29_from2018-12-19to2019-01-31_8244.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1267,11405,12672,TRUE,large,Contextual,0.011758207
changepoint_data_31_from2018-12-19to2019-01-31_8325.csv,FALSE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Contextual,0.019649621
changepoint_data_15_from2018-12-19to2019-01-31_8406.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Global,7.89E-05
changepoint_data_25_from2018-12-19to2019-01-31_8157.csv,FALSE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Global,0.019018308
partially_stationary_data_13_from2018-12-19to2019-01-31_8328.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Global,0.000473485
partially_stationary_data_35_from2018-12-19to2019-01-31_8217.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Global,0.000394571
partially_stationary_data_49_from2018-12-19to2019-01-31_8379.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Global,0.001183712
changepoint_data_16_from2018-12-19to2019-01-31_8201.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,mix,0.008601641
low_signal-to-noise_ratio_data_46_from2018-12-19to2019-01-31_8321.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1267,11405,12672,TRUE,large,mix,0.000236742
periodic_data_25_from2018-12-19to2019-01-31_8234.csv,FALSE,TRUE,TRUE,TRUE,FALSE,GAIA,1267,11405,12672,TRUE,large,mix,0.011916035
periodic_data_35_from2018-12-19to2019-01-31_8245.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,mix,0.011442551
changepoint_data_14_from2018-12-19to2019-01-31_8358.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.009232955
changepoint_data_26_from2018-12-19to2019-01-31_8369.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.011284722
changepoint_data_28_from2018-12-19to2019-01-31_8418.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.009232955
changepoint_data_34_from2018-12-19to2019-01-31_8283.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.010890152
changepoint_data_5_from2018-12-19to2019-01-31_8317.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.001025884
changepoint_data_9_from2018-12-19to2019-01-31_8249.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.010653409
linear_data_49_from2018-12-19to2019-01-31_8380.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.009943182
linear_data_51_from2018-12-19to2019-01-31_8286.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.008917298
low_signal-to-noise_ratio_data_18_from2018-12-19to2019-01-31_8377.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.010416667
low_signal-to-noise_ratio_data_30_from2018-12-19to2019-01-31_8156.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.001025884
low_signal-to-noise_ratio_data_35_from2018-12-19to2019-01-31_8287.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.001815025
periodic_data_2_from2018-12-19to2019-01-31_8288.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.002683081
periodic_data_8_from2018-12-19to2019-01-31_8205.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1267,11405,12672,TRUE,large,Shapelet,0.009469697
changepoint_data_20_from2018-12-19to2019-01-31_8203.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.010890152
concept_drift_data_2_from2018-12-19to2019-01-31_8333.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Trend,0.000552399
periodic_data_23_from2018-12-19to2019-01-31_8180.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Trend,0.00134154
staircase_data_1_from2018-12-19to2019-01-31_8271.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Trend,0.000710227
staircase_data_10_from2018-12-19to2019-01-31_8423.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.001025884
staircase_data_11_from2018-12-19to2019-01-31_8194.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.001025884
staircase_data_12_from2018-12-19to2019-01-31_8355.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.001025884
staircase_data_13_from2018-12-19to2019-01-31_8154.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.001025884
staircase_data_14_from2018-12-19to2019-01-31_8222.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.001025884
staircase_data_15_from2018-12-19to2019-01-31_8324.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.051057449
staircase_data_16_from2018-12-19to2019-01-31_8252.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.001025884
staircase_data_17_from2018-12-19to2019-01-31_8241.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.001025884
staircase_data_2_from2018-12-19to2019-01-31_8312.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.001025884
staircase_data_3_from2018-12-19to2019-01-31_8272.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.001025884
staircase_data_5_from2018-12-19to2019-01-31_8365.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.000394571
staircase_data_6_from2018-12-19to2019-01-31_8214.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.001025884
staircase_data_7_from2018-12-19to2019-01-31_8361.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,11405,12672,TRUE,large,Trend,0.001025884
staircase_data_8_from2018-12-19to2019-01-31_8216.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,11405,12672,TRUE,large,Trend,0.0078125
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.csv,FALSE,FALSE,TRUE,FALSE,FALSE,KDD21,1300,8698,9998,TRUE,large,Shapelet,0.005001
176_UCR_Anomaly_insectEPG4_1300_6508_6558.csv,FALSE,FALSE,TRUE,FALSE,FALSE,KDD21,1300,8698,9998,TRUE,large,Shapelet,0.005001
D-13_1490.csv,TRUE,FALSE,FALSE,FALSE,FALSE,NASA-SMAP-new,1490,7663,9153,TRUE,large,Trend,0.017589861
053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.csv,FALSE,FALSE,TRUE,FALSE,FALSE,KDD21,1500,5184,6684,TRUE,large,Shapelet,0.034560144
161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.csv,FALSE,FALSE,TRUE,FALSE,FALSE,KDD21,1500,5184,6684,TRUE,large,Shapelet,0.034560144
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1500,6154,7654,TRUE,large,Seasonal,0.020250849
142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1500,6154,7654,TRUE,large,Seasonal,0.020250849
099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1500,6154,7654,TRUE,large,Shapelet,0.020250849
M-6_1565.csv,TRUE,FALSE,FALSE,FALSE,FALSE,NASA-MSL-new,1565,2049,3614,TRUE,large,Shapelet,0.050083011
M-7_1587.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NASA-MSL-new,1587,2156,3743,TRUE,large,Shapelet,0.026983703
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1600,5900,7500,TRUE,large,Shapelet,0.0148
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1600,5900,7500,TRUE,large,Shapelet,0.0148
genesis-anomalies.test.csv@3.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Genesis,1622,14598,16220,TRUE,large,Shapelet,0.003082614
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1700,5901,7601,TRUE,large,Seasonal,0.022365478
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1700,5901,7601,TRUE,large,Seasonal,0.022365478
partially_stationary_data_28_from2019-12-27to2020-02-27_7657.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1802,16223,18025,TRUE,large,Contextual,0.000166436
low_signal-to-noise_ratio_data_31_from2019-12-27to2020-02-27_7675.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1802,16223,18025,TRUE,large,Global,0.000166436
partially_stationary_data_22_from2019-12-27to2020-02-27_7693.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1802,16224,18026,TRUE,large,Global,0.000721181
partially_stationary_data_6_from2019-12-27to2020-02-27_7630.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1806,16260,18066,TRUE,large,Global,0.000332116
periodic_data_4_from2019-12-27to2020-02-27_7622.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1806,16260,18066,TRUE,large,Shapelet,0.033765084
248_UCR_Anomaly_weallwalk_2000_4702_4707.csv,FALSE,FALSE,TRUE,FALSE,TRUE,KDD21,2000,6432,8432,TRUE,large,Shapelet,0.000592979
116_TAO_id_1_Environment_tr_500_1st_3.csv,,,,,,TAO,2000,8000,10000,FALSE,large,,0.0492
118_TAO_id_3_Environment_tr_500_1st_7.csv,,,,,,TAO,2000,8000,10000,FALSE,large,,0.0488
119_TAO_id_4_Environment_tr_500_1st_1.csv,,,,,,TAO,2000,8000,10000,FALSE,large,,0.0945
120_TAO_id_5_Environment_tr_500_1st_3.csv,,,,,,TAO,2000,8000,10000,FALSE,large,,0.0954
121_TAO_id_6_Environment_tr_500_1st_7.csv,,,,,,TAO,2000,8000,10000,FALSE,large,,0.1409
122_TAO_id_7_Environment_tr_500_1st_19.csv,,,,,,TAO,2000,8000,10000,FALSE,large,,0.0948
123_TAO_id_8_Environment_tr_500_1st_62.csv,,,,,,TAO,2000,8000,10000,FALSE,large,,0.0487
124_TAO_id_9_Environment_tr_500_1st_1.csv,,,,,,TAO,2000,8000,10000,FALSE,large,,0.0483
125_TAO_id_10_Environment_tr_500_1st_9.csv,,,,,,TAO,2000,8000,10000,FALSE,large,,0.0943
126_TAO_id_11_Environment_tr_500_1st_7.csv,,,,,,TAO,2000,8000,10000,FALSE,large,,0.0959
127_TAO_id_12_Environment_tr_500_1st_24.csv,,,,,,TAO,2000,8000,10000,FALSE,large,,0.0485
128_TAO_id_13_Environment_tr_500_1st_7.csv,,,,,,TAO,2000,8000,10000,FALSE,large,,0.1409
NAB_data_art1_4.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NAB,2016,2015,4031,TRUE,large,Seasonal,0.099727115
NAB_data_art1_0.csv,FALSE,TRUE,TRUE,FALSE,FALSE,NAB,2016,2015,4031,TRUE,large,Shapelet,0.099727115
NAB_data_art1_1.csv,FALSE,TRUE,TRUE,FALSE,FALSE,NAB,2016,2015,4031,TRUE,large,Shapelet,0.099727115
NAB_data_art1_2.csv,FALSE,TRUE,TRUE,FALSE,FALSE,NAB,2016,2015,4031,TRUE,large,Shapelet,0.099727115
NAB_data_art1_3.csv,FALSE,TRUE,TRUE,FALSE,FALSE,NAB,2016,2015,4031,TRUE,large,Shapelet,0.099727115
NAB_data_art1_5.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NAB,2016,2015,4031,TRUE,large,Shapelet,0.099727115
NAB_data_CloudWatch_1.csv,FALSE,FALSE,TRUE,FALSE,TRUE,NAB,2016,2015,4031,TRUE,large,Shapelet,0.09923096
NAB_data_CloudWatch_13.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NAB,2016,2015,4031,TRUE,large,Shapelet,0.09923096
